arg1,arg2,word,sentence,verb_idx,label
югославский,,архитектор,Переделывать пришлось впрочем тоже за профессионалами югославскими архитектором и строителями традиционно имеющими в нашей стране отличную репутацию ,1 ,0
югославский,,архитектор,Перед нами проект планировки острова выполненный архитектором Д Трезини По мнению М В Иогансен это был самый первый из подготовленных архитектором вариантов Согласно проекту застройку предполагалось вести равными участками прямоугольной формы ,1 ,0
московский,,архитектор,Перед отходом поезда на перроне среди дачной и гуляющей толпы мелькнуло оранжевое платье и красный зонтик госпожи Клириковой Владимир вспомнил о своем милом сентиментальном коломенском романе и при отходе поезда послал воздушный поцелуй чем неприятно поразил кооперативного инструктора-счетовода Сахарова с большим правом считавшего госпожу Клирикову близкой к себе особой чем мог это сделать московский архитектор 5 Поиски начинаются ,1 ,0
московский,,архитектор,Перекоп В голове заслуженного архитектора России руководителя крупнейшей в стране комплексной проектной организации Моспроект 2 Михаила Михайловича Посохина родилась идея утвержденная впоследствии на общественном совете по градостроительству при мэрии Москвы Идея такая прорыть под Новым Арбатом автомобильный тоннель длиной 1200 метров а на освободившемся от этого месте устроить бульвар с торговым центром и зрелищно-развлекательным комплексом вместе с магазинами ресторанами кафе офисами фонтанами и деревьями ,1 ,0
начать,,архитектор,перекорежило еще в самом начале Я же архитектор и вот меня вызвали и говорят нужно коттедж построить ,1 ,0
начать,,архитектор,Перемещаясь под землей вы находитесь в пространственном провале а не в городе Эта реальность для меня как архитектора более возбуждающая чем картина города века скажем которая имеет свою ценность как сувенир как туристическая аттракция как некий образ прекрасного в том прошлом понимании но сегодня не существующая абсолютно Эстетическую ценность такие картины или памятники прошлого в том числе и архитектурные конечно представляют но о моральной нравственной их ценности можно спорить ,1 ,0
начать,,архитектор,Перенося центр тяжести из реальных а не сочиненных психических состояний на события внешние Андреев не показывает из-за этого в чем настоящий трагизм бытия Ведь в том что архитектор утратил свое богатство с автомобилями и потерпел семейное горе нет истинной необходимости и типичности Что же если бы всего этого не случилось если бы сын Человека был не убит а например женился на богатой барышне что бывает не менее часто то значит Человек помолился бы Некоему не проклял бы своей жизни и она была бы в его оптимистических глазах счастлива и прекр ,2 ,1
начать,,архитектор,Переход городского центра на левый берег Невы План архитектора Леблона Посвятив свои заботы устройству новой столицы и входя непосредственно во все подробности дела Петр конечно должен был руководствоваться и своим личным вкусом и условиями местности и климата ,1 ,0
начать,чертёжный,архитектор,перешел к практической работе в 1833 1838 годах архитектор Медико-хирургической академии с 1838 года член комиссии по построению Храма Христа Спасителя С 1840 года архитектор с 1858 года директор старший архитектор чертежной Московской дворцовой конторы ,1 ,0
начать,таврический,архитектор,Петербургские газеты сообщают Архитектором Таврического дворца А А Бруни разработан проект устройства стеклянного потолка над залом думских заседаний Устройство полтолка обойдется около 200 000 руб ,1 ,0
начать,такой,архитектор,Петр принимал личное участие в планировке Летнего сада известен проект составленный им в Спа а также привлекал к ней архитекторов таких как Г И Маттарнови Грот 1714 г Ж Б А Леблон сад и дворец 1716 г М Г Земцов с 1720 г 96 ,1 ,0
главный,,архитектор,Петр КЛИМЕНКО житель Замоскворечья Вопрос читателя мы адресовали главному архитектору столицы Александру КУЗЬМИНУ ,1 ,0
главный,,архитектор,Печальные последствия этой вредной системы дают себя знать до последнего времени многие молодые порой талантливые художники получившие образование в эти годы до сих пор страдают от огромных пробелов в своих знаниях Совсем недавно на приемном испытании молодой архитектор на вопрос знакомо ли ему имя Данте без запинки отвечал Это один из героев Шекспира В последнее время положение резко изменилось ,2 ,1
главный,,архитектор,Пизанская башня в опасности Комиссия архитекторов исследовавшая на днях знаменитую пизанскую падающую башню установила что любопытному архитектурному памятнику грозит действительное падение Башня все время продолжает наклоняться ,1 ,0
главный,крепостной,архитектор,Питерские впечатления 1 Пустой город 2 Дворцы 3 Классовое чувство не люблю архитектора 4 Крепостные писатели встреча с Семеновым и проч кончая Сейфулиной и Бухариным ,1 ,0
главный,,архитектор,Пишу тебе из Карловых Вар я тут в отпуске Только что прочитал журнал и немного обиделся на вас за отсутствие статьи о великом архитекторе Но ребята как хорошо что я уезжал из моего города в среду потому что если бы уехал в пятницу или четверг то я бы вас не взял с собой просто дочитал бы уже ,1 ,0
главный,муниципальный,архитектор,плана Тельцовой Татьяне Вениаминовне главному архитектору муниципального учреждения Мастерская генерального плана ,1 ,0
главный,,архитектор,Планы и чертежи зданий больницы по всей вероятности составляли архитекторы П Т Васильев А И Мейснер И И Свиязев К А Золотавин ,1 ,0
пермский,российский,архитектор,плодотворную работу известному пермскому архитектору СТАРКОВУ Анатолию Михайловичу присвоено почетное звание Заслуженный архитектор Российской Федерации ,2 ,1
пермский,,архитектор,Площадь этой квартиры выражалась в 160 квадратных метрах что позволило архитекторам создать пространство неординарное сложное и интригующее Оно ,1 ,0
битольский,разложский,архитектор,По архитектуре его и украшениям можно заключать о многообразных дарованиях и вкусе трудолюбивого народа Болгаре битольские были его архитекторами разложские и самоковские живописцами Монастырь построен неправильным четырехугольником линия его восточная длиннее прочих ,1 ,0
главный,,архитектор,Победителя определило жюри Председатель главный архитектор Москвы Александр Кузьмин члены Илья Лежава директор Третьяковки Валентин Родионов и два англичанина организатора-выставки Питер Марри и Майкл Мансер Кто же занял первое место ,2 ,1
один,,архитектор,Победоносные идеи выразились и в архитектуре общественных зданий построенных по индивидуальным проектам В Усолье к таким можно отнести два замечательных комплекса усадьбу Голицыных 1815 1818 и ансамбль Никольской церкви 1813 1820 созданные вероятно одним архитектором Их авторство некоторые исследователи приписывают замечательному русскому зодчему А Н Воронихину уроженцу Усолья другие И Подъячеву входившему в его архитектурную команду ,1 ,0
один,,архитектор,Поблагодарив господина архитектора автор ушел все-таки в некотором недоумении и поэтому на следующий же день отправился в родной университет к знакомым нейрофизиологам за ,2 ,1
один,,архитектор,Повернулся и ушел Странный у вас слуга заметил архитектор Сурков прыгнул на диван уселся на нем с ногами и наклонясь к Шебуеву тихо заговорил ,1 ,0
многий,,архитектор,По-видимому интерес его к истории русского Харбина возник не случайно в течение ряда лет он занимался темой историко-архитектурных памятников Дальнего Востока России и судьбы многих архитекторов привели его в Харбин Изучая заинтересовавшую его тему автор ,1 ,0
многий,,архитектор,По возвращении же его в Россию чрез неусыпные труды его размножились во всех губерниях ученики его из которых многие и теперь служат с похвалою А в нижеозначенных годах по имянным Вашего Императорского Величества всевысочайшим указам всемилостивейше жалуем был он Баженов в 1776 ом году декабря 2 го главной артиллерии архитектором с чином артиллерийского Капитана в 1779 ом Генваря 16 го надворным Советником а в 1784 ом году марта 13 го дня Коллежским Советником со оставлением при прежних местах и должностях Какия же в бытность его в чужих краях даны были ему от королевских в Париже и других местах Архитекторов и членов Академий одобрительные аттестаты которыми весьма похвальстве в отличном знании архитектуры способности к рисованию и неутомимой ревности к достижению совершенства архитектурнаго также дипломы и патенты с оных приложил копии ,1 ,0
многий,,архитектор,По возвращении от Куракина сделалась между нами маленькая смутня Архитектор что-то перенес эта мелочь везде как моль втирается нам пересказал княжие слова не так ему наши иначе словом началась было ссора но скоро прекратилась посредством дружеских изъяснений и медиации г Столыпина о котором впрочем нет нужды здесь рассказывать ни кто ни что он Довольно знать что он низовой помещик и большой знаток в винокуренном хозяйстве а потому и Куракину не неприятель ,1 ,0
многий,,архитектор,По всему острову вырастет целый парк ветряков всего их будет полторы сотни Впоследствии продажа электроэнергии Марокко и южным провинциям Испании позволит по мнению архитектора отчасти окупить затраты на этот проект Стоимость же его составит не менее 10 миллиардов евро ,1 ,0
многий,,архитектор,По генеральному плану Москвы 1935 года на набережной построили несколько монументальных жилых домов Дом 4 22 корп Б сооружен по проекту архитектора М И Синявского в 1955 году Образ здания мощного объема складывается из контрастного сочетания светло-желтой стены и более темных полос терракотовых вставок на которых изображены го ,1 ,0
многий,,архитектор,Подарок каждому второму В список независимой общественной комиссии им Петра Первого меня включили в качестве архитектора журналиста Против архитектора я особенно не возражал диплом-то у меня есть ,2 ,1
многий,,архитектор,подвиги пережили его и воплотились в некоторых из новейших государственных деятелей Ломку здания можно приводить в действие и не будучи архитектором Из трех поименованных личностей Каподистриа без сомнения самая чистая и симпатическая ,1 ,0
многий,,архитектор,подготовки стало очевидным разделить риэлторов инвесторов строителей и архитекторов практически невозможно Уже на 2 й выставке акцент был сделан на ,1 ,0
многий,разный,архитектор,Подле веселящейся церковки по преданиям поднимавшей Русь на Куликовскую битву возвышались два прилегающих друг к другу здания Дети одного отца- архитектора но с разной судьбой Слева от церкви стояло обильно потрепанное московскими снегопадами и наледью в неопрятных желтоватых подтеках хотя не схваченное еще нео ,1 ,0
многий,,архитектор,Под названием План Петербурга 1718 г с нанесением на нем проектируемой планировки Васильевского острова Архитектор Д Трезини чертеж Р Оттенса помещен в работе об архитектуре русских городов первой половины в 291 ,1 ,0
нижегородский,,архитектор,подобное Потом пригласили к сотрудничеству ведущих нижегородских архитекторов Кравченко Степового Тарасова ,2 ,1
нижегородский,замковый,архитектор,Подобный юмор не брызжет не пенится он чуть заметно обозначает свое присутствие либо репликой либо улыбкой я принял сигнал Я сразу стал называть его зодчим он был и ваятелем и архитектором Замков с готовностью откликался слово звучавшее чуть комично его нисколько не задевало Впрочем игра в молодых людей была лишь игрой ни он ни я не забывали о собственном возрасте ,1 ,0
известный,,архитектор,Подписывая это постановление Дмитрий Федорович одним росчерком пера распорядился о дальнейшей судьбе обитателей многих зданий входящих в так называемый комплекс Верхнего базара Здания эти строились в 1864 1897 годах под руководством известного архитектора А Салько и летом 2001 года приказом министерства культуры Саратовской области были отнесены к разр яду местных объектов историко-культурного наследия ,1 ,0
известный,,архитектор,под поверхностью земли что нашел Лейст при исследовании почвенными термометрами и следовательно наиболее ценная часть института подвалы будут неудобны для пользования а также установка колонн на материке в этом случае будет экстравагантной В частной беседе с Н А Умовым по обсуждении изготовленного архитектором плана физического института мы пришли к заключению что для института это место наименее подходяще я указывал на те огромные затруднения с которыми Вам пришлось иметь дело и на те ухищрения которые Вам пришлось делать волей-неволей так как у Вас грунт уже задан Комиссия признает ,2 ,1
ландшафтный,,архитектор,Подробную статью об Алане Сардженте читайте в нашей рубрике Имя Кто ты ландшафтный архитектор В конце мая в Сочи состоялся четвертый ,1 ,0
главный,,архитектор,По другой архитектором Он даже был когда-то главным архитектором г Донецка правда недолго всего два года Но все равно мне не выбрать ,1 ,0
главный,,архитектор,Под руководством Никиты Сергеевича Хрущева Москва без всякого Генплана обзавелась пятиэтажным жилым фондом при всей своей невзрачности решившим наконец проблему расселения бараков кольцевой автодорогой Калининским проспектом гостиницей Россия кремлевским Дворцом съездов и еще кое-какими сооружениями до сих пор вызывающими неоднозначную реакцию в широких общественных и архитектурных кругах К разработке новой грандиозной градостроительной концепции архитектор Михаил Посохин приступил только после того как склонного к волюнтаризму Никиту Сергеевича проводили на заслуженный отдых Третий Генплан рассчитанный на 20 лет был принят в 1971 году ,1 ,0
известный,,архитектор,Подрядчиком на строительстве стал курский купец Исидор Машнин Проект храма был сделан одним из учеников известного архитектора Растрелли ,1 ,0
известный,,архитектор,Подрядчик улыбнулся ему на это Постойте-ка Михайло Трофимыч погодите крикнул архитектор Годим коли надо отозвался подрядчик ,1 ,0
известный,,архитектор,подхода Архитектору удалось не только грамотно воссоздать купеческие особняки века но и снять негативное влияние высотного здания построенного в 70 е ,1 ,0
знакомый,известный,архитектор,Подход к кафедре тоже имеет значение сказал помощник и переводя разговор стал объяснять как переоборудовать форточки в кабинете министра легкой промышленности с тем чтобы они по красоте не уступали форточкам в кабинете другого министра несколько более тяжелой хотя и не самой тяжелой промышленности Он очень подробно объяснял как это надо сделать чем не только удивил но даже обидел моего знакомого архитектора известного своими талантливыми работами По его словам получалось что он уже сорок лет делает эти самые форточки и как-нибудь больше в этом понимает чем оба министра обеих весовых категорий ,2 ,1
знакомый,,архитектор,Под этими перекрестными влияниями он нашел свой настоящий путь Микелоццо архитектор века строитель дворца Медичи во Флоренции Мазаччо живописец века родоначальник новой живописи ,1 ,0
московский,,архитектор,По ее за казу усадебный дом отреставрировал известный московский архитектор Федор Шехтель который построил также садовый павильон и частично перепланировал старый парк Тогда же провели в Горки телефон ,1 ,0
московский,,архитектор,Позвать сюда Сангалло позвать немедленно Явившийся архитектор почтительно преклонил колено перед креслом папы Ты поможешь ему справиться с этим пятном ,1 ,0
близкий,,архитектор,Позвольте мне сделать попытку к выяснению моего делового взгляда на жизнь Хребтов встал со стула бесшумно подошел поближе к архитектору и встал около него облокотясь на кресло в котором сидел Владимир Ильич Я думаю вот что всем нам пора уже понять что наше время время крупных практических дел требующих не только энергии ума но и напряжения и выносливости чувства ,1 ,0
хороший,новый,архитектор,Позвольте узнать в чем они будут состоять Об этом уж мое дело будет посоветоваться с архитектором вас прошу только адресовать мне какого-нибудь известного хорошего архитектора в новейшем вкусе Я право не знаю ни одного потому что я сам ,2 ,1
многий,,архитектор,Позволю себе сказать об этом проекте несколько слов Потому что есть у многих архитекторов подозрение именно по нему будут перестраивать в Москве Боровицкую площадь Все у Зураба Константиновича получится ,1 ,0
многий,,архитектор,Поздравляли их обоих рабочие качали кричали ура и Ознобишин дал им на водку Потом разрешенно пили пили упорно и долго рабочие тут же около завода и в комнатах дома Ознобишин архитектор и о Леонид У рабочих так это было ,1 ,0
ландшафтный,ландшафтный,архитектор,Пока же собравшиеся горячо обсуждали вопрос кто такие ландшафтный архитектор и ландшафтный дизайнер ,1 ,0
ландшафтный,,архитектор,По каким же направлениям нам россиянам следовать Ветеран- архитектор из Сочи Юрий Львов выразил обеспокоенность по поводу общей ансамблевой застройки города Мне представляется что единый градостроительный комплекс Сочи утрачен ,1 ,0
ландшафтный,весь,архитектор,Пока сохранил На Сретенке или в ее районе необходимо срочно создать информационный центр открытый всегда и для всех в котором можно было бы познакомиться со всеми замыслами архитекторов со всеми находками историков Нужны общественный контроль и общественная помощь ,2 ,1
ландшафтный,мятлевый,архитектор,По комнате двигаешься свободно не ощущая тесноты Оригинально решила планировку двухкомнатной квартиры архитектор А Л Мятлева из Академии строительства и архитектуры СССР Две соседние комнаты разделены здесь не обычной капитальной стеной а шкафной перегородкой ,1 ,0
ландшафтный,тот,архитектор,По кочкам продираясь через привольно разросшиеся кусты и переступая ржавые оградки комиссия включавшая представителей милиции санэпидстанции инспекции по охране памятников и музея городской скульптуры достигла нужного места Поблизости сиротливо врос в землю гранитный саркофаг жены архитектора Тома де Томона точно такой же вместе с останками строителя петербургской Биржи был в 1940 году перенесен в музей Колонна Бетанкура насквозь проржавевшая угрожающе накренилась ,1 ,0
французский,бутовский,архитектор,Полемику поднятую в газетах сочинением французского архитектора Бутовский заключил целою книгою изданною в г под загла вием Русское искусство и мнение о нем Виолле-ле-Дюка французского архитектора и Ф И Буслаева русского ученого археолога Пока в Москве шла ожесточенная война из-за русского национального искусства в Петербурге князь Павел Петрович Вяземский и граф Сергий Дмитриевич Шереметев основали и устроили Общество любителей древней письменности ,2 ,1
французский,,архитектор,Полет Архитектор Елена Архипова человек популярный Без нее не обходится ни одно событие связанное с интерьерами ,1 ,0
знаменитый,,архитектор,Полковник Савельев в прошлом инженер потерял в начале войны всю семью и пошел добровольцем воевать мстить немцам На четвертый год войны он попадает в свою квартиру заселенную семьей знаменитого архитектора Воронцова Воронцовы принимают его как родного ,1 ,0
великий,,архитектор,Положено любоваться московской архитектурой вообще и Петровским дворцом в особенности В Этот день в 1738 году родился великий архитектор Максим Казаков В Греции все есть ,2 ,1
главный,,архитектор,Получается правительство узаконивает коррупцию обеспечивая заодно фронт работ по ее искоренению Клименко Алексей член президиума Экспертно-консультативного совета при главном архитекторе Москвы Близнецы на Садовом ,1 ,0
главный,,архитектор,получил бы великолепных балетных классов Архитектор разместил их под гигантской цилиндрической крышей здания возвышающейся над городом ,1 ,0
главный,,архитектор,получили признание в профессиональной среде Архитектор победитель международного конкурса Лучшая лакокрасочная продукция 2002 г обладатель ,2 ,1
главный,,архитектор,Пользуясь скажем теоремой Пифагора мы не можем назвать это знание своим равно как и чужим ибо оно общее Используя классику в этой системе архитектор оказывается в ситуации когда говорит не он но его творчеством говорит великая классическая традиция Тема Я личности творца центральная для романтизма ,2 ,1
главный,,архитектор,помещения оставив освещенные пространства для жилых зон Архитектор придумал анфиладу холлов входной за ним распределительный из которого открывается ,1 ,0
главный,,архитектор,Помимо прямого содержания этого крайне небрежно составленного обвинения внимание останавливается на датах прохождения по инстанциям приведенной переписки Архитектор Руднев написал свою сопроводительную записку к Кл Ворошилову 5 февраля 1954 г Письмо Ахматовой написано 8 февраля В секретариате Президиума оно зарегистрировано 10 февраля а резолюция Ворошилова в верхнем левом углу письма Ахматовой начертана 12 февраля ,2 ,1
самарский,,архитектор,По мнению градостроителей все волнения неравнодушных горожан о том что уничтожается исторический облик города архитектура необоснованны Главный архитектор уверена город живой организм и он должен постоянно обновляться подлечиваться создавать комфортные условия горожанам Самарский архитектор формулирует свою позицию куда тоньше ,1 ,0
самарский,,архитектор,Помнил Браманте и то что Микельанджело не скрывал своего мнения о его сооружениях Отдавая должное художественному замыслу архитектора Микельанджело выражал сомнение в правильности расчетов постройки и самолюбивый Браманте не мог ему этого простить Ему передавали будто скульптор ставший любимцем папы как-то определил работу его великого строителя Браманте старой народной пословиц ,1 ,0
самарский,,архитектор,Помню слезы родителей помню черное платье матери Заботами Елены Сергеевны и Михаила Сергеевича над прахом их родителей воздвигнута церковь по рисункам архитектора А Ю Ягна Я был при закладке и при освящении этой церкви ,1 ,0
отменный,далёкий,архитектор,Поначалу казалось что они расположены в полном беспорядке Однако Природа оказалась отменным архитектором Чем дальше вглубь космоса заглядывали телескопы тем отчетливее было видно что отдельные галактики образуют сообщества ,1 ,0
отменный,,архитектор,Понятно отсюда как развилась в Соловецком монастыре такая производительность какая не снится и Архангельску Здесь строят пароходы чинят их литографируют дубят кожи приготовляют кирпичи тут есть финифтщики золотильщики ювелиры сапожники портные башмачники восковщики механики скотоводы сыровары строители архитекторы тут есть магазины великолепные хозяйственные помещения кладовые квасные и пекарни монастырю принадлежат два парохода и морская шкуна на которой монахи ловят рыбу и промышляют зверя вдоль берегов Мурманских в северном Ледовитом океане ,1 ,0
главный,,архитектор,Понятно что Общество охраны памятников сразу стукануло наверх в Москву и теперь мэру и главному архитектору предстояло решить что с этим делать А домкратами его поднять нельзя донимал архитектора Павел Николаевич Дело не в этом грустно чесал дурацкую бородку а-ля Михаил Калинин архитектор ,1 ,0
главный,верующий,архитектор,По образованию она была биологом но на последнем курсе после экспедиции в тайгу заболела энцефалитом и работать с полной нагрузкой уже не могла Она была дочерью профессора медиевиста Александра Иосифовича Неусыхина стала женой архитектора тоже верующего и церковного человека а через десять лет замужества овдове ла ,2 ,1
главный,,архитектор,По оформлению дома можно узнать чем занимается хозяин У архитектора будут циркули и тубусы у губернатора орлы На дом Хехта щедро налепили триер женщин в хитонах и голых атлетов с копьями ,1 ,0
главный,,архитектор,По площади пронеслось громовое Ура Государь обрадованный успехом сказал торжествующему архитектору Монферран вы себя обессмертили Ровно через два года окончена была последняя отделка памятника и совершено освящение его в присутствии императора всего царского семейства и 100 тысяч войска ,1 ,0
главный,,архитектор,По правилам игры генподрядчик обязан безоговорочно выполнять требования заказчика и главного архитектора проекта Правила игры ,1 ,0
главный,,архитектор,По представленной смете исчисленную на построение Замка Михайловского дворца сумму семь сот девяносто одну тысячу двести рублей назначаю Я половину из кабинета другую же из казначейства а вам повелеваю употребить все возможные способы чтоб помянутый замок в течение будущего 1797 года мог быть вчерне отделан При сем строении можете употребить коллежского советника Никифора Пушкина и архитектора Егора Соколова с подлежащим числом помощников и каменных мастеров действительный же статский советник Баженов должен иметь наблюдени е чтоб строение производимо было с точностию по данному плану ,1 ,0
главный,,архитектор,По признанию одного из конкурсантов в разгар творческого процесса архитектор работает как приемник пытается уловить из эфира некий исходный импульс ,1 ,0
главный,,архитектор,Пора было составлять последний итоговый отчет с ожидаемыми характеристиками и описанием изделия представляемого на испытание Завенягин просил написать отчет так чтобы его можно было показать не только специалистам но и архитектору и инженеру-электротехнику Архитектором по образованию был Берия а электротехником Маленков ,1 ,0
