arg1,arg2,word,sentence,verb_idx,label
моральный,вечный,атмосфера,Природа кажется разоренною взрытою разграбленною недавно удалившимся врагом ее Это поле сражения между планетою и ее атмосферою в вечной борьбе которых лето составляет только мгновенное перемирие В непрозрачном тусклом воздухе над полюсом висят растворенные зима и бури ожидая только удаления солнца чтоб во мраке с новым ожесточением броситься на планету и планета скинув свое красивое растительное платье нагою грудью сбираетс ,2 ,0
моральный,,атмосфера,Природный газ содержащий в основном метан поступает в аммиачный цех В аппаратах через которые проходит за час 100 тыс м3 природного газа давления в сотни атмосфер температуры в сотни градусов Масштабы ,5 ,0
моральный,,атмосфера,При своем появлении клетка получает набор хромосом которые остаются с ней всю ее жизнь Поэтому содержание 14С в ДНК прямо пропорционально его содержанию в атмосфере в то время когда данная клетка появилась минус небольшое количество исчезнувшее в результате естественного распада Анализы проводятся методом атомной масс-спектрометрии ,1 ,0
моральный,,атмосфера,При сгорании углей сульфиды разлагаются с образованием газообразного диоксида серы Газообразные соединения серы одни из опаснейших загрязнителей атмосферы см Наука и жизнь 5 2008 г Основная масса оксидов азота в выбросах угольных ТЭС образуется также при высоких температурах сжигания углей в результате окисления атмосферного азота ,1 ,0
моральный,,атмосфера,При сильнейших холодах даже снег более и более сжимаясь отделяет от себя теплотвор Водяные частицы паров мгновенно превращаются в миллионы ледяных блесток наполняют всю атмосферу и производят беспрерывный шорох несколько похожий на звук происходящий от раздирания бархата или то лстой шелковой материи ,1 ,0
моральный,,атмосфера,При спекании шихты при 650 850 в атмосфере водорода в течение 2 ч получается композиция никеля с оксидом алюминия Такая композиция сочетает огнеупорность и твердость керамики с высокой теплопроводностью и электропроводностью металлов ,1 ,0
моральный,,атмосфера,Пристав долго не соглашался сесть но в конце концов подчинился моим настояниям Сначала я чувствовал себя преглупо мне смотрели в рот стремясь предугадать мое малейшее желание но несколько рюмок водки сделали свое дело и атмосфера стала менее нап ряженной ,4 ,1
моральный,,атмосфера,При таких столкновениях атомы разрушаются и в результате получаются свободные нейтроны Нейтроны в свою очередь взаимодействуют с веществом атмосферы и конечно чаще всего с азотом И тогда происходит одно из чудес признаваемых наукой превращение элементов ,1 ,0
моральный,,атмосфера,Притом ракета наполнена чистым кислородом в 10 раз менее плотным чем воздух Упругость значит будет в 10 раз меньше упругости воздуха и в два раза меньше парциального давления кислорода в атмосфере Земли Давление на стенки от этого также будет в 10 раз меньше атмосферного ,5 ,0
моральный,,атмосфера,при трепетном свете лампады Но то что неотделимо от мистически напряженной атмосферы и прежде всего ледяную монастырскую трезвость он как бы выносил за скобки своего религиозного опыта А главное главное на поверхностный взгляд сравнение и впрямь было не в пользу российского священства по крайней мере женатого ,4 ,1
наш,,атмосфера,При условии полной прозрачности и однородности нашей атмосферы В действительности воздух не однороден и не вполне прозрачен поэтому при больших увеличениях видимая картина туманится и искажается ,3 ,0
драматичный,,атмосфера,Приходите в клуб послушайте как можно ругаться из-за фотографий заседания проходят по вторникам с 19.00 вход свободный Клуб считается оплотом традиционной черно-белой фотографии лаконичные композиции суровая драматичная атмосфера Но и цвет новаторцам подвластен ,4 ,1
драматичный,,атмосфера,Причем не так как нынче принято а в обнимку медленно Но при всем обилии железа черной кожи и устрашающих татуировок на плечах и даже на бритых затылках атмосфера показалась мне вполне мирной Может быть по ,4 ,1
драматичный,сам,атмосфера,Причем траектория его полета и угол входа в атмосферу были поразительно схожи с теми которые имел космический пришелец в 1908 году Правда вес нового пришельца был существенно меньше чем у его знаменитого предшественника так как воздействие на атмосферу и саму Землю оказалось незначительным Последнее говорит о том что рост новых масс в ,2 ,0
городской,,атмосфера,Причина этого беспокойства ежеминутное ожидание ночной полицейской облавы Это своего рода охота на людей которых не подстреливают и не травят борзыми собаками но забирают в сибирки дабы очищать городскую атмосферу от бродяг беспаспортных скитальцев и иногда от мошенников В глухую полночь когда вся Вяземская лавра по-видимому предалась уже отдохновению и покою все входы и выходы ее оцепляются полицейскими патрулями ,1 ,0
городской,,атмосфера,Пришлось принять вынужденное решение о дальнейшем полете станции так сказать в режиме консервации поневоле Все это означало что исчезла возможность по сигналам станционных радиосредств контролировать положение станции на орбите понимать характер ее движения вокруг центра масс а вдруг она раскрутится например за счет утечки газа или взаимодействия панелей солнечных батарей с остатками атмосферы включать аппаратуру и двигатели ориентации обеспечивающие совместно с автоматикой транспортного корабля определение относительных параметров движения станции и корабля и их взаимную ориентацию А следовательно мы не могли использовать хорошо освоенный ,1 ,0
городской,,атмосфера,При этом известь закупорила вход именно в те кладовые их памяти куда великий В В сложил по преданию схемы циркуляции атмосферы от полюсов до экватора карты морских течений системы ледниковых покровов звенья круговорота воды в природе Названия почв их профили и горизонты разность широт и разница климатических поясов приливы и отливы впадины и возвышенности бары косы пересыпи переймы и дельты оказались наглухо запертыми в их головах и там забыты ,1 ,0
городской,,атмосфера,При этом именно радиоактивные следы которые покроют огромную площадь явятся одной из главных причин гибели людей болезней и генетических повреждений наряду с гибелью миллионов людей непосредст венно от поражения ударными волнами и тепловым излучением и наряду с общим глобальным отравлением атмосферы в качестве причины отдаленных последствий Я много думал об этом в последующие годы ,1 ,0
глобальный,,атмосфера,При этом может выделиться порядка 6 Гт в год 1 Гт 10 9 т в пересчёте на весь объём вновь образовавшегося льда в океане 14 5 км3 Если учесть поглощение диоксида углерода летом на участках открытой воды то в годовом цикле в атмосфере остаётся не менее 3 Гт Для сравнения количество антропогенного выброса углекислого газа в глобальную атмосферу составляет 23 1 Гт в год по данным 2000 года без учёта поглощения Мировым океаном ,1 ,0
глобальный,,атмосфера,При этом происходит мобилизация свободного газообразного озона в сгустки газовых гидратов серебристые облака формирующиеся в более увлажненных зонах на границе мезосферы и мезопаузы севернее 70 градусов южной широты Не случайно максимум их появления в Северном полушарии также совпадает с минимумом температуры наблюдаемым летом в аналогичных слоях атмосферы этой ча сти Земли ,1 ,0
глобальный,всеобщий,атмосфера,При этом складывалась парадоксальная ситуация израильским спецслужбам было гораздо легче осуществлять ликвидацию террористов в дальнем зарубежье чем на оккупированных территориях Причины были следующими в секторе Газа в районе Рамаллаха за Иорданом агентам и бойцам спецслужб приходилось действовать во враждебном окружении в атмосфере всеобщего недоверия где возможности внедрения были весьма ограничены В то же время вдали о ,4 ,1
наш,жидкий,атмосфера,При этом тепло упало бы столь значительно что жизнь была бы изгнана с Земли Океаны превратились бы в лед а наша атмосфера в жидкий воздух Приводится еще ряд возможностей и случайностей какие мы не рискуем предложить читателю в силу сложности объяснения ,1 ,0
наш,,атмосфера,Пробовали держать под рукой мешки с содой чтобы в случае пролива нейтрализовать кислоты перед тем как их смывать Операция тоже не из приятных с выделением в атмосферу цеха все тех же окислов азота и требует времени Если это указание неуклонно выполнялось в канализацию отправлялись не только кислоты но и сода израсходованная на нейтрализацию ,1 ,0
наш,,атмосфера,Пробужденные вашим воображением творческие чувства проникая в тело как бы ваяют его изнутри Атмосфера Второй способ репетирования ,4 ,1
наш,парковый,атмосфера,Пробы воздуха из находящихся в городской черте лесопарков показывают отсутствие значимой разницы по вредности между обычным городским воздухом и атмосферой парков Кроме того специалисты утверждают что при беге большие нагрузки испытывает костная система ,3 ,0
наш,,атмосфера,Проведен капитальный ремонт системы аспирации системы подачи сырья и топлива ДП 3 на шихтоподаче Физически и морально устаревшие очистные аппараты заменены на современные установки типа КМП что в 5 раз уменьшает выбросы пыли в атмосферу Для обеспечения объектов ДП 3 построена центральная приточная станция сооружение которой было заморожено на 12 лет еще в 90 е годы ,1 ,0
наш,общий,атмосфера,Прогноз полученный в трех вариантах оптимистическом пессимистическом и реалистическом на основе много факторной регрессионной модели совокупного влияния факторов антропогенного загрязнения атмосферы городов таблица 9 показал что как в случае стагнации экономики городов так и в случае их ускоренного экономического развития следует ожидать увеличения вредных выбросов в атмосферу в целом по городам Самарской области до 306 313 тыс тонн в год Прогноз объемов антропогенного загрязнения атмосферы городов Самарской области на основе многофакторной регрессионной модели тыс тонн На основе полученных результатов статистического моделирования и прогнозирования определены приоритеты в управлении экологическим состоянием городов Самарской области важнейшие из которых обеспечение правовых административных и экономических мер воздействия на повышение удельного веса улавливаемых и обезвреживаемых вредных выбросов в атмосферу в их общем объеме ,1 ,0
наш,,атмосфера,Программа похожа на программу МГГ которая была поистине грандиозной и триумфально закончилась положив начало космической эре В новой программе учтён весь предыдущий опыт запланированы широкомасштабные исследования Солнца околоземного космического пространства магнитосферы и ионосферы атмосферы Земли изучение процессов опре деляющих космическую погоду ,1 ,0
наш,,атмосфера,продолжается Наши приятели уже не раз чувствовали как бы землетрясение от грандиозных обвалов а иногда и видели их но звук глухо доходил до них и только через почву так как он плохо распространялся в атмосфере ввиду ее малой плотности Блистало синеватое Солнце скрытое от них ракетным навесом но не мешало им видеть черный полусферический свод усеянный знакомыми созвездиями ,1 ,0
наш,пустынный,атмосфера,Прозрачно но сильный ветер гонит облака то от одних гор то от других Частые дожди мало способствуют очищению атмосферы В пустынной степи по нашей дороге идут большие сильные дожди испортившие дорогу ,4 ,1
полицейско-шпионский,,атмосфера,Производились негласные и гласные дознания приезжал исправник некоторые крестьяне были арестованы при допросе фигурировало мое имя было два доноса губернатору и только благодаря хлопотам которые принял на себя председатель земской управы я была оставлена в покое Вокруг меня образовалась полицейско-шпионская атмосфера меня стали бояться Крестьяне обходили задворками чтоб прийти ко мне в дом ,1 ,0
полицейско-шпионский,,атмосфера,Производительность машины предложенной Капицей превосходила производительность поршневых машин в несколько раз Надо представить себе атмосферу тех лет когда все старались что-то сделать для индустриализации страны А кислород был очень нужен для промышленности для металлургии ,5 ,0
огненный,который,атмосфера,Произносились речи подобные молитвам и пророчествам Рождалась та огненная атмосфера в которой кажется все возможным вот-вот совершится чудо разделяющие людей перегородки растают рушатся и произойдет соединение дети найд ут свою мать ,2 ,0
огненный,,атмосфера,Произошла волнующая встреча К сожалению словами трудно передать атмосферу этой встречи те слезы благодарности которые вдруг не сдержала бывшая работница Тырныаузского комбината Евдокия Ивановна Лысенко Двенадцатого августа нас направили в путь дали нам в руки альпинистскую палку сына одного увязала в простынь второго за ручку а меньшому было год и четыре месяца ,4 ,1
огненный,,атмосфера,Происходит это потому что сила тяжести на поверхности Луны в 6 раз меньше чем на поверхности Земли Другая особенность Луны с которой встретится высадившийся там человек почти полное отсутствие атмосферы Рассматривая поверхность Луны в телескоп мы замечаем что все подробности видны всегда ясно и отчетливо ни облачко ни дымка никогда не скрывают их ,2 ,0
покаянный,,атмосфера,проникновенным было исполнение хора раскрывшего смысл и содержание канонических текстов Выверенное звучание внутри партии и между партиями чуткая реакция на требования дирижера и главное воплощение особой покаянной атмосферы а вместе с тем раскрытие разных сторон образного мира сочинения запечатленного в хоровой партитуре оратории ,4 ,1
земной,,атмосфера,Прорвавшись на поверхность водяные пары сгустились в воды морей и океанов а газы образовали атмосферу состав которой первоначально существенно отличался от современного Теперешний состав земной атмосферы обусловлен существованием на поверхности Земли растительности и животного мира Выделение газов и водяных паров из недр Земли продолжается и поныне ,1 ,0
земной,чреватый,атмосфера,Просили ответ на вопрос Как быть теперь когда малейший неосторожный наш шаг в этой раскаленной атмосфере чреват тягчайшими последствиями Здесь каждая мера против Джиназакова может быть оценена как начало национальной борьбы как проявление насилия над киргизами ,3 ,0
земной,,атмосфера,Проскочив по великолепному шоссе 120 километров на юг и миновав пальмовый лес оазиса мы углубляемся в песчаную равнину рег и час спустя оказываемся перед полого уходящим в вышину длинным склоном Из ниппелей с шипением выходит воздух чтобы пройти по барханам давление воздуха в шинах необходимо снизить до 0 8 1 атмосферы Натужно ревя двигателями наши лендкрузеры забираются наверх и замирают на краю вертикально уходящего вниз стометрового обрыва ,5 ,0
земной,,атмосфера,Просто Земля неудачное место для поисков Больше подходят космические тела поменьше без сбивающей с толку атмосферы и с минимумом собственной сейсмической активности Например Луна ,2 ,0
земной,душный,атмосфера,Просторная зала клуба вся залита светом От огромного количества зажженных свеч и множества народа атмосфера душна и влажна Около дам замечательных либо красотою либо развязностью манер живо образовались целые кружки молодежи ,3 ,0
земной,,атмосфера,Просто хочется окунуться в атмосферу аэропорта Давно как-то никуда не летала засиделась в Крыму атмосфера ночного аэропорта всегда ее вдохновляет а ведь она еще немного и поэт Еще и поэт удивился Антон ,4 ,1
земной,,атмосфера,Пространство наполнено вампирами и многие могут притягивать сущности из низших слоев Нужно очистить всю атмосферу Потому так важно предостерегать от опасностей психизма ,1 ,0
земной,,атмосфера,ПРОСТРАНСТВО НЕ БЕЗВОЗДУШНОЕ НО Проветривая комнату мы гоним вон внутренних загрязнителей зато впускаем в дом вредные вещества из атмосферы Хорошо если дом расположен в экологически чистой зоне где нет крупных предприятий и автомагистралей иначе домашнее воздушное пространство обогащается окисью углерода углеводородами окислами азота сернистым газом и выхлопными газами содержащими свинец и бензпирен ,1 ,0
земной,,атмосфера,Простые соотношения для определения возможной асимметрии солнечного вращения Рассматривается задача определения скорости вращения атмосферы при условии что в одном полушарии например северном известна скорость вращения на широтах 0 30 45 и 60 Мы проводим расчеты с учетом трех симметричных и двух несимметричных относительно экватора вращательных мод и обсуждаем доводы в пользу того что в случае солнечной конвективной зоны наинизшая мода несимметричного вращения среды не возбуждается ,2 ,0
земной,,атмосфера,протоколе не учитывается что Россия является крупнейшим экологическим донором она имеет самые большие в мире леса которые поставляют в атмосферу кислород и поглощают оксид углерода ,1 ,0
земной,,атмосфера,Профессиональная маска 980 4900 Баллоны 0 7 2 литра 200 300 атмосфер 4600 20300 Гранаты с краской 150 180 ,5 ,0
раздельный,,атмосфера,Процесс биохимической эволюции по Опарину можно представить в виде нескольких этапов Переход воды в процессе охлаждения Земли из парообразного состояния в жидкое образование раздельных атмосферы и гидросферы и последующая их эволюция При этом шел синтез простейших неорганических соединений ,1 ,0
раздельный,последний,атмосфера,Процесс работы под руководством В Я Станицына как всегда был интересен и не только его беседы но и рекомендованные им книги о смерти Пушкина Погрузиться в атмосферу последних дней жизни нашего великого поэта невероятно интересно Спектакль был прекрасно сделан и режиссером и художником П В Вильямсом ,4 ,1
раздельный,реальный,атмосфера,Процессы развивающиеся при фазе Эль-Ниньо локальны и привязаны к отдельным регионам но их последствия носят глобальный характер Так как в атмосфере нет реальных границ и циркуляция в тропической зоне оказывает влияние на погоду на всей планете то данные явления могут сказываться и н а погоде наших умеренных широт ,1 ,0
раздельный,,атмосфера,Прошло всего три месяца после смерти Л С Выготского мог ли А Р Лурия опубликовать что-либо противоречащее идеям культурно-исторической теории после десятилетней совместной работы Всего два года оставалось до постановления О педологических извращениях в системе наркомпросов 1936 г и атмосфера неприятия тестов и тестологии деления детей исходя из врожденных умственных способностей постепенно заполняла педологические кабинеты и лаборатории 70 лет назад А Р Лурия не мог представить статью на суд психологической общественности в силу ее несоответствия господствовавшим в психологии взглядам ,4 ,1
раздельный,,атмосфера,Прядкин ей сказал что он ничего не знал о появлении казаков и постарается это разузнать Атмосфера все сгущалась чувствовалось что что-то должно произойти Газеты приносили все новые и новые известия ,3 ,0
высокий,,атмосфера,Прямая гидрогенизация при которой удается превратить в жидкое топливо до 80 исходного угля это кратчайший но не единственный способ Ему свойственны недостатки требуются сложные и дорогостоящие аппараты для создания высокого до 700 атмосфер давления нужны химические реакторы выдерживающие подобные давления при значительной температуре 400 550 необходим катализатор чтобы во вновь образующихся молекулах было не менее 5 атомов углерода тогда продукт будет жидкостью а не газом Жидкость образующаяся в реакторе должна пройти через несколько ,5 ,0
благоприятный,,атмосфера,Психологические факторы сексуальных отношений благоприятная атмосфера в семье 47 9 определенный тип поведения партнера 34 ,4 ,1
благоприятный,,атмосфера,Птицы щеголяют накинутыми на головы черными полотенцами и согреваются таинственными жидкостями из передаваемых друг другу под столом пузырьков За столом четвертой атмосфера скорее лирическая чем праздничная Лэри в полосатом тюрбане из полотенца хлебает суп изящно оттопыривая мизинец ,4 ,1
достоверный,огнедышащий,атмосфера,Публика показалась мне какой-то бешеной в баре было дико накурено и приглашенный испанский ансамбль которого не было накануне что называется давал жару Голые танцующие животы и дерзкие поцелуи разгоряченных испанцев и вправду создавали хоть и показную но очень достоверную атмосферу огнедышащего праздника Я выпила слишком много кокетливо потанцевала с подозрительно похожим на Бандераса испанцем по имени Хорхе умело отмассировавшим мне бедра и отправилась спать отчетливо для себя отм ,4 ,1
достоверный,,атмосфера,пускался в воспоминания о своей молодости Я еще застал отголоски старой блоковской культуры атмосферы того времени Любил гулять по Блоковским местам ,4 ,1
такой,,атмосфера,Пусть будет так Впрочем такая была атмосфера Горячка лихорадка пожар ,4 ,1
такой,хороший,атмосфера,Работали две дамы-патронессы Атмосфера была хорошая Общество было богатое кормили солдат хорошо хорошо обращались ,4 ,1
благожелательный,,атмосфера,Работалось мне там хорошо Благожелательная атмосфера красиво оформленный полукруглый зал театра Геликон-оперы прекрасные молодые певцы чьи выступления потом в телеверсии монтировались с их интервью которые они давали за кулисами Надо отметить что участники этого творческого соревнования из разных городов России были отобраны на редкость удачно все внешне очень привлекательные конкурс ведь был телевизионный с замечательными голосами артистичные ,4 ,1
благожелательный,,атмосфера,работы манжеты и сальника совершенно несравнимы В первом случае надо удержать достаточно вязкую жидкость находящуюся в обычном состоянии а во втором чрезвычайно текучий фреон давление которого может быть на несколько атмосфер выше чем окружающего воздуха Да и последствия утечки будут разными ,5 ,0
восстановительный,,атмосфера,Рабочий слой втулка из биметаллической или многослойной ленты крепится к корпусу подшипника механически а после выработки заменяется На заводе Вторчермет материалы для биметаллических вкладышей получают плакированием прокаткой в восстановительной атмосфере тремя способами По первому порошок из бункера насыпается на движущуюся стальную ленту и вместе с ней при нагреве прокатывается ,1 ,0
восстановительный,,атмосфера,Равновесие царившее в этой хрупкой экосистеме будет непоправимо нарушено Но даже если оставить месторождения метанового льда в покое и не осваивать их они могут стать источником опасности в будущем поскольку большие количества метана могут выделяться в атмосферу и при повышении температуры Мирового океана и при таянии вечной мерзлоты Чем сильнее прогревается морская вода тем заметнее сокращается зона стабильности гидрата метана ,1 ,0
восстановительный,,атмосфера,радиус ядра максимума скорости измеряется в км В реальности на границе ядра профиль десингуляризован а течение в ядре отличается от твердотельного что вызывает дифференциальное вращение Солнца и его атмосферы В настоящее время профиль тангенциальной скорости в ядре недостаточно изучен ,2 ,0
восстановительный,милый,атмосфера,Разве кто-нибудь может вытравить в себе Жюльена Сореля или князя Андрея раз пережив их Вы заметили какая нынче в замке взволнованная атмосфера Наш милейший секретарь совершенно сбился с ног ,4 ,1
восстановительный,,атмосфера,Разве не в этом смысл всей правдивой оперативной нескончаемой как карусель жесточайшей по форме и духу телепродукции Америки без которой не могут жить ни минуты миллионы американцев Атмосфера была достаточно накалена когда телевидение передало специальное интервью с главарем террористов Эдинтон спокойно объяснил зрителям цель своей организации освободить 25 миллионов заложников ,4 ,1
восстановительный,,атмосфера,Разве не естественно допустить что некоторые из этих зародышей попали на другие планеты На ледяном Марсе на лишенных атмосферы астероидах на полузастывших Юпитере и Сатурне зародыши эти вероятно погибали не находя необходимых для развития условий Но на Уране и Нептуне пожалуй условия оказались как раз благоприятными для их развития ,2 ,0
восстановительный,угольный,атмосфера,Различные аспекты этих явлений изучались ранее на территории угольных бассейнов Пенсильвании США 1 Германии 2 Донбасса 3 5 Южного Урала 6 13 Общепризнанно что максимальное воздействие на окружающую среду и прежде всего на состав атмосферы угольные отвалы оказывают в период пламенного горения который длится до 30 лет Вместе с тем остаточная термическая активность отвалов обусловленная процессами тления и коксования топлива в глубинных зонах может продолжаться еще десятки лет ,1 ,0
земной,,атмосфера,Разогревание Земли сопровождалось выделением газов и водяных паров содержащихся в небольшом количестве в каменистых земных веществах Прорвавшись на поверхность водяные пары сгустились в воды морей и океанов а газы образовали атмосферу состав которой первоначально существенно отличался от современного Теперешний состав земной атмосферы обусловлен существованием на поверхности Земли растительности и животного мира ,1 ,0
земной,,атмосфера,Разрежённая атмосфера Марса на 95 состоит из углекислого газа Несмотря на её низкое давление в 150 раз ниже земного ветер способен поднимать в атмосферу массу пыли так что в периоды бурь поверхность планеты становится невидимой В спокойное время пыль оседает и образует тонкий слой на поверхности а самые мелкие пылинки остаются в атмосфере и придают красноватый цвет дневному небу ,1 ,0
